date,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1923/8/1,28.406,0.595,Nanjing,China,31.35N,118.74E
1923/9/1,22.587,0.355,Nanjing,China,31.35N,118.74E
1923/10/1,16.7,0.263,Nanjing,China,31.35N,118.74E
1923/11/1,11.605,0.906,Nanjing,China,31.35N,118.74E
1923/12/1,5.492,0.789,Nanjing,China,31.35N,118.74E
1924/1/1,3.428,0.536,Nanjing,China,31.35N,118.74E
1924/2/1,3.79,0.512,Nanjing,China,31.35N,118.74E
1924/3/1,6.762,0.623,Nanjing,China,31.35N,118.74E
1924/4/1,16.188,0.447,Nanjing,China,31.35N,118.74E
1924/5/1,19.463,0.618,Nanjing,China,31.35N,118.74E
1924/6/1,24.215,0.437,Nanjing,China,31.35N,118.74E
1924/7/1,28.298,0.251,Nanjing,China,31.35N,118.74E
1924/8/1,27.971,0.465,Nanjing,China,31.35N,118.74E
1924/9/1,23.463,0.268,Nanjing,China,31.35N,118.74E
1924/10/1,17.208,0.321,Nanjing,China,31.35N,118.74E
1924/11/1,9.445,0.412,Nanjing,China,31.35N,118.74E
1924/12/1,4.679,0.524,Nanjing,China,31.35N,118.74E
1925/1/1,1.708,0.705,Nanjing,China,31.35N,118.74E
1925/2/1,2.856,0.521,Nanjing,China,31.35N,118.74E
1925/3/1,8.988,0.767,Nanjing,China,31.35N,118.74E
1925/4/1,13.361,0.309,Nanjing,China,31.35N,118.74E
1925/5/1,20.896,0.376,Nanjing,China,31.35N,118.74E
1925/6/1,25.69,0.364,Nanjing,China,31.35N,118.74E
1925/7/1,27.292,0.327,Nanjing,China,31.35N,118.74E
1925/8/1,26.981,0.258,Nanjing,China,31.35N,118.74E
1925/9/1,23.026,0.557,Nanjing,China,31.35N,118.74E
1925/10/1,17.607,0.381,Nanjing,China,31.35N,118.74E
1925/11/1,12.312,0.363,Nanjing,China,31.35N,118.74E
1925/12/1,4.43,0.675,Nanjing,China,31.35N,118.74E
1926/1/1,2.911,0.69,Nanjing,China,31.35N,118.74E
1926/2/1,3.956,0.368,Nanjing,China,31.35N,118.74E
1926/3/1,9.507,0.404,Nanjing,China,31.35N,118.74E
1926/4/1,15.074,0.415,Nanjing,China,31.35N,118.74E
1926/5/1,22.1,0.451,Nanjing,China,31.35N,118.74E
1926/6/1,23.194,0.687,Nanjing,China,31.35N,118.74E
1926/7/1,27.408,0.966,Nanjing,China,31.35N,118.74E
1926/8/1,29.292,0.409,Nanjing,China,31.35N,118.74E
1926/9/1,24.199,0.305,Nanjing,China,31.35N,118.74E
1926/10/1,15.713,0.649,Nanjing,China,31.35N,118.74E
1926/11/1,11.288,0.482,Nanjing,China,31.35N,118.74E
1926/12/1,3.602,0.551,Nanjing,China,31.35N,118.74E
1927/1/1,2.834,0.529,Nanjing,China,31.35N,118.74E
1927/2/1,3.501,0.317,Nanjing,China,31.35N,118.74E
1927/3/1,7.859,0.431,Nanjing,China,31.35N,118.74E
1927/4/1,14.601,0.729,Nanjing,China,31.35N,118.74E
1927/5/1,20.591,0.274,Nanjing,China,31.35N,118.74E
1927/6/1,24.91,0.57,Nanjing,China,31.35N,118.74E
1927/7/1,29.04,0.484,Nanjing,China,31.35N,118.74E
1927/8/1,28.307,0.448,Nanjing,China,31.35N,118.74E
1927/9/1,23.108,0.618,Nanjing,China,31.35N,118.74E
1927/10/1,16.972,0.507,Nanjing,China,31.35N,118.74E
1927/11/1,12.894,0.518,Nanjing,China,31.35N,118.74E
1927/12/1,6.507,0.653,Nanjing,China,31.35N,118.74E
1928/1/1,2.843,0.355,Nanjing,China,31.35N,118.74E
1928/2/1,4.293,0.3,Nanjing,China,31.35N,118.74E
1928/3/1,9.576,0.261,Nanjing,China,31.35N,118.74E
1928/4/1,16.048,0.388,Nanjing,China,31.35N,118.74E
1928/5/1,22.326,1.071,Nanjing,China,31.35N,118.74E
1928/6/1,24.761,0.541,Nanjing,China,31.35N,118.74E
1928/7/1,28.487,0.497,Nanjing,China,31.35N,118.74E
1928/8/1,26.766,0.624,Nanjing,China,31.35N,118.74E
1928/9/1,22.876,0.314,Nanjing,China,31.35N,118.74E
1928/10/1,16.855,0.682,Nanjing,China,31.35N,118.74E
1928/11/1,10.984,0.317,Nanjing,China,31.35N,118.74E
1928/12/1,5.015,0.625,Nanjing,China,31.35N,118.74E
1929/1/1,2.192,0.447,Nanjing,China,31.35N,118.74E
1929/2/1,3.671,0.304,Nanjing,China,31.35N,118.74E
1929/3/1,9.478,0.364,Nanjing,China,31.35N,118.74E
1929/4/1,15.798,0.242,Nanjing,China,31.35N,118.74E
1929/5/1,21.3,0.491,Nanjing,China,31.35N,118.74E
1929/6/1,25.102,0.528,Nanjing,China,31.35N,118.74E
1929/7/1,28.381,0.302,Nanjing,China,31.35N,118.74E
1929/8/1,27.969,0.218,Nanjing,China,31.35N,118.74E
1929/9/1,22.904,0.469,Nanjing,China,31.35N,118.74E
1929/10/1,16.874,0.395,Nanjing,China,31.35N,118.74E
1929/11/1,9.989,0.439,Nanjing,China,31.35N,118.74E
1929/12/1,2.95,0.804,Nanjing,China,31.35N,118.74E
1930/1/1,-0.719,0.779,Nanjing,China,31.35N,118.74E
1930/2/1,5.736,0.264,Nanjing,China,31.35N,118.74E
1930/3/1,10.155,0.321,Nanjing,China,31.35N,118.74E
1930/4/1,14.782,0.4,Nanjing,China,31.35N,118.74E
1930/5/1,20.913,0.443,Nanjing,China,31.35N,118.74E
1930/6/1,24.194,0.276,Nanjing,China,31.35N,118.74E
1930/7/1,29.035,0.475,Nanjing,China,31.35N,118.74E
1930/8/1,27.571,0.292,Nanjing,China,31.35N,118.74E
1930/9/1,22.021,0.268,Nanjing,China,31.35N,118.74E
1930/10/1,17.082,0.287,Nanjing,China,31.35N,118.74E
1930/11/1,9.593,0.278,Nanjing,China,31.35N,118.74E
1930/12/1,5.851,0.372,Nanjing,China,31.35N,118.74E
1931/1/1,1.781,0.52,Nanjing,China,31.35N,118.74E
1931/2/1,2.273,0.495,Nanjing,China,31.35N,118.74E
1931/3/1,10.267,0.375,Nanjing,China,31.35N,118.74E
1931/4/1,14.285,0.467,Nanjing,China,31.35N,118.74E
1931/5/1,19.018,0.312,Nanjing,China,31.35N,118.74E
1931/6/1,25.109,0.264,Nanjing,China,31.35N,118.74E
1931/7/1,25.608,0.634,Nanjing,China,31.35N,118.74E
1931/8/1,28.393,0.496,Nanjing,China,31.35N,118.74E
1931/9/1,22.678,0.454,Nanjing,China,31.35N,118.74E
1931/10/1,16.528,0.36,Nanjing,China,31.35N,118.74E
1931/11/1,11.818,0.193,Nanjing,China,31.35N,118.74E
1931/12/1,4.578,0.334,Nanjing,China,31.35N,118.74E
1932/1/1,4.285,0.725,Nanjing,China,31.35N,118.74E
1932/2/1,2.649,0.463,Nanjing,China,31.35N,118.74E
1932/3/1,9.217,0.422,Nanjing,China,31.35N,118.74E
1932/4/1,15.015,0.215,Nanjing,China,31.35N,118.74E
1932/5/1,19.836,0.395,Nanjing,China,31.35N,118.74E
1932/6/1,24.055,0.233,Nanjing,China,31.35N,118.74E
1932/7/1,29.594,0.34,Nanjing,China,31.35N,118.74E
1932/8/1,28.143,0.294,Nanjing,China,31.35N,118.74E
1932/9/1,22.304,0.137,Nanjing,China,31.35N,118.74E
1932/10/1,16.577,0.388,Nanjing,China,31.35N,118.74E
1932/11/1,11.361,0.289,Nanjing,China,31.35N,118.74E
1932/12/1,5.018,0.338,Nanjing,China,31.35N,118.74E
1933/1/1,-1.053,0.541,Nanjing,China,31.35N,118.74E
1933/2/1,3.727,0.319,Nanjing,China,31.35N,118.74E
1933/3/1,7.239,0.211,Nanjing,China,31.35N,118.74E
1933/4/1,14.085,0.263,Nanjing,China,31.35N,118.74E
1933/5/1,21.264,0.289,Nanjing,China,31.35N,118.74E
1933/6/1,24.051,0.312,Nanjing,China,31.35N,118.74E
1933/7/1,29.169,0.35,Nanjing,China,31.35N,118.74E
1933/8/1,28.451,0.21,Nanjing,China,31.35N,118.74E
1933/9/1,23.701,0.204,Nanjing,China,31.35N,118.74E
1933/10/1,16.113,0.394,Nanjing,China,31.35N,118.74E
1933/11/1,11.479,0.462,Nanjing,China,31.35N,118.74E
1933/12/1,6.894,0.598,Nanjing,China,31.35N,118.74E
1934/1/1,0.018,0.48,Nanjing,China,31.35N,118.74E
1934/2/1,4.023,0.582,Nanjing,China,31.35N,118.74E
1934/3/1,8.175,0.389,Nanjing,China,31.35N,118.74E
1934/4/1,12.545,0.276,Nanjing,China,31.35N,118.74E
1934/5/1,21.449,0.357,Nanjing,China,31.35N,118.74E
1934/6/1,25.629,0.244,Nanjing,China,31.35N,118.74E
1934/7/1,30.462,0.619,Nanjing,China,31.35N,118.74E
1934/8/1,29.377,0.414,Nanjing,China,31.35N,118.74E
1934/9/1,23.071,0.336,Nanjing,China,31.35N,118.74E
1934/10/1,15.341,0.28,Nanjing,China,31.35N,118.74E
1934/11/1,10.016,0.243,Nanjing,China,31.35N,118.74E
1934/12/1,6.602,0.204,Nanjing,China,31.35N,118.74E
1935/1/1,3.088,0.346,Nanjing,China,31.35N,118.74E
1935/2/1,5.432,0.551,Nanjing,China,31.35N,118.74E
1935/3/1,11.539,0.444,Nanjing,China,31.35N,118.74E
1935/4/1,14.32,0.271,Nanjing,China,31.35N,118.74E
1935/5/1,21.494,0.392,Nanjing,China,31.35N,118.74E
1935/6/1,24.72,0.49,Nanjing,China,31.35N,118.74E
1935/7/1,28.581,0.461,Nanjing,China,31.35N,118.74E
1935/8/1,28.04,0.448,Nanjing,China,31.35N,118.74E
1935/9/1,23.007,0.324,Nanjing,China,31.35N,118.74E
1935/10/1,18.865,0.222,Nanjing,China,31.35N,118.74E
1935/11/1,11.353,0.317,Nanjing,China,31.35N,118.74E
1935/12/1,2.084,0.335,Nanjing,China,31.35N,118.74E
1936/1/1,0.849,0.464,Nanjing,China,31.35N,118.74E
1936/2/1,2.611,0.365,Nanjing,China,31.35N,118.74E
1936/3/1,5.772,0.555,Nanjing,China,31.35N,118.74E
1936/4/1,14.613,0.366,Nanjing,China,31.35N,118.74E
1936/5/1,19.256,0.589,Nanjing,China,31.35N,118.74E
1936/6/1,25.442,0.389,Nanjing,China,31.35N,118.74E
1936/7/1,27.148,0.549,Nanjing,China,31.35N,118.74E
1936/8/1,26.868,0.444,Nanjing,China,31.35N,118.74E
1936/9/1,23.729,0.414,Nanjing,China,31.35N,118.74E
1936/10/1,18.259,0.489,Nanjing,China,31.35N,118.74E
1936/11/1,11.493,0.406,Nanjing,China,31.35N,118.74E
1936/12/1,4.577,0.331,Nanjing,China,31.35N,118.74E
1937/1/1,3.181,0.501,Nanjing,China,31.35N,118.74E
1937/2/1,4.308,0.307,Nanjing,China,31.35N,118.74E
1937/3/1,8.917,0.436,Nanjing,China,31.35N,118.74E
1937/4/1,15.036,0.337,Nanjing,China,31.35N,118.74E
1937/5/1,20.827,0.256,Nanjing,China,31.35N,118.74E
1937/6/1,23.275,0.279,Nanjing,China,31.35N,118.74E
1937/7/1,28.521,0.536,Nanjing,China,31.35N,118.74E
1937/8/1,27.916,0.452,Nanjing,China,31.35N,118.74E
1937/9/1,23.558,0.269,Nanjing,China,31.35N,118.74E
1937/10/1,17.379,0.361,Nanjing,China,31.35N,118.74E
1937/11/1,10.172,0.549,Nanjing,China,31.35N,118.74E
1937/12/1,5.305,0.587,Nanjing,China,31.35N,118.74E
1938/1/1,1.485,0.484,Nanjing,China,31.35N,118.74E
1938/2/1,4.435,0.632,Nanjing,China,31.35N,118.74E
1938/3/1,8.858,0.289,Nanjing,China,31.35N,118.74E
1938/4/1,16.961,0.472,Nanjing,China,31.35N,118.74E
1938/5/1,22.299,0.869,Nanjing,China,31.35N,118.74E
1938/6/1,24.02,1.61,Nanjing,China,31.35N,118.74E
1938/7/1,27.946,0.503,Nanjing,China,31.35N,118.74E
1938/8/1,27.69,0.474,Nanjing,China,31.35N,118.74E
1938/9/1,22.891,0.408,Nanjing,China,31.35N,118.74E
1938/10/1,19.122,0.514,Nanjing,China,31.35N,118.74E
1938/11/1,10.903,0.402,Nanjing,China,31.35N,118.74E
1938/12/1,6.154,0.436,Nanjing,China,31.35N,118.74E
1939/1/1,3.26,0.373,Nanjing,China,31.35N,118.74E
1939/2/1,4.715,0.369,Nanjing,China,31.35N,118.74E
1939/3/1,9.712,0.351,Nanjing,China,31.35N,118.74E
1939/4/1,14.145,0.449,Nanjing,China,31.35N,118.74E
1939/5/1,20.877,0.3,Nanjing,China,31.35N,118.74E
1939/6/1,25.302,0.366,Nanjing,China,31.35N,118.74E
1939/7/1,27.702,0.308,Nanjing,China,31.35N,118.74E
1939/8/1,27.585,0.231,Nanjing,China,31.35N,118.74E
1939/9/1,22.921,0.385,Nanjing,China,31.35N,118.74E
1939/10/1,17.895,0.458,Nanjing,China,31.35N,118.74E
1939/11/1,10.818,0.344,Nanjing,China,31.35N,118.74E
1939/12/1,4.565,0.699,Nanjing,China,31.35N,118.74E
1940/1/1,3.291,0.898,Nanjing,China,31.35N,118.74E
1940/2/1,4.531,0.233,Nanjing,China,31.35N,118.74E
1940/3/1,8.62,0.317,Nanjing,China,31.35N,118.74E
1940/4/1,15.346,0.466,Nanjing,China,31.35N,118.74E
1940/5/1,20.72,0.47,Nanjing,China,31.35N,118.74E
1940/6/1,24.984,0.389,Nanjing,China,31.35N,118.74E
1940/7/1,28.653,0.526,Nanjing,China,31.35N,118.74E
1940/8/1,26.958,0.409,Nanjing,China,31.35N,118.74E
1940/9/1,22.675,0.394,Nanjing,China,31.35N,118.74E
1940/10/1,17.567,0.559,Nanjing,China,31.35N,118.74E
1940/11/1,11.516,0.422,Nanjing,China,31.35N,118.74E
1940/12/1,6.754,0.384,Nanjing,China,31.35N,118.74E
1941/1/1,4.49,0.516,Nanjing,China,31.35N,118.74E
1941/2/1,4.866,0.559,Nanjing,China,31.35N,118.74E
1941/3/1,10.314,0.52,Nanjing,China,31.35N,118.74E
1941/4/1,15.64,0.502,Nanjing,China,31.35N,118.74E
1941/5/1,20.946,0.413,Nanjing,China,31.35N,118.74E
1941/6/1,25.36,0.487,Nanjing,China,31.35N,118.74E
1941/7/1,26.789,0.864,Nanjing,China,31.35N,118.74E
1941/8/1,27.017,0.497,Nanjing,China,31.35N,118.74E
1941/9/1,22.333,0.67,Nanjing,China,31.35N,118.74E
1941/10/1,17.607,0.452,Nanjing,China,31.35N,118.74E
1941/11/1,11.456,0.403,Nanjing,China,31.35N,118.74E
1941/12/1,6.59,0.765,Nanjing,China,31.35N,118.74E
1942/1/1,2.763,0.471,Nanjing,China,31.35N,118.74E
1942/2/1,2.811,0.551,Nanjing,China,31.35N,118.74E
1942/3/1,10.715,0.609,Nanjing,China,31.35N,118.74E
1942/4/1,15.43,0.356,Nanjing,China,31.35N,118.74E
1942/5/1,19.832,0.458,Nanjing,China,31.35N,118.74E
1942/6/1,24.367,0.603,Nanjing,China,31.35N,118.74E
1942/7/1,29.462,0.589,Nanjing,China,31.35N,118.74E
1942/8/1,28.401,0.71,Nanjing,China,31.35N,118.74E
1942/9/1,23.633,0.432,Nanjing,China,31.35N,118.74E
1942/10/1,17.313,0.344,Nanjing,China,31.35N,118.74E
1942/11/1,11.706,0.247,Nanjing,China,31.35N,118.74E
1942/12/1,4.371,0.401,Nanjing,China,31.35N,118.74E
1943/1/1,1.432,0.641,Nanjing,China,31.35N,118.74E
1943/2/1,4.36,0.568,Nanjing,China,31.35N,118.74E
1943/3/1,9.84,0.628,Nanjing,China,31.35N,118.74E
1943/4/1,14.407,0.866,Nanjing,China,31.35N,118.74E
1943/5/1,20.852,0.517,Nanjing,China,31.35N,118.74E
1943/6/1,24.138,0.771,Nanjing,China,31.35N,118.74E
1943/7/1,27.008,0.519,Nanjing,China,31.35N,118.74E
1943/8/1,27.71,0.437,Nanjing,China,31.35N,118.74E
1943/9/1,23.383,0.346,Nanjing,China,31.35N,118.74E
1943/10/1,17.574,0.419,Nanjing,China,31.35N,118.74E
1943/11/1,11.381,0.355,Nanjing,China,31.35N,118.74E
1943/12/1,6.333,0.503,Nanjing,China,31.35N,118.74E
1944/1/1,4.302,0.445,Nanjing,China,31.35N,118.74E
1944/2/1,4.194,0.399,Nanjing,China,31.35N,118.74E
1944/3/1,9.291,0.347,Nanjing,China,31.35N,118.74E
1944/4/1,14.441,0.578,Nanjing,China,31.35N,118.74E
1944/5/1,20.438,0.427,Nanjing,China,31.35N,118.74E
1944/6/1,25.106,0.243,Nanjing,China,31.35N,118.74E
1944/7/1,29.319,0.422,Nanjing,China,31.35N,118.74E
1944/8/1,27.436,0.248,Nanjing,China,31.35N,118.74E
1944/9/1,24.04,0.469,Nanjing,China,31.35N,118.74E
1944/10/1,17.099,0.51,Nanjing,China,31.35N,118.74E
1944/11/1,12.477,0.644,Nanjing,China,31.35N,118.74E
1944/12/1,1.433,0.964,Nanjing,China,31.35N,118.74E
1945/1/1,0.954,0.521,Nanjing,China,31.35N,118.74E
1945/2/1,1.796,0.807,Nanjing,China,31.35N,118.74E
1945/3/1,8.744,0.541,Nanjing,China,31.35N,118.74E
1945/4/1,15.705,0.667,Nanjing,China,31.35N,118.74E
1945/5/1,19.972,0.663,Nanjing,China,31.35N,118.74E
1945/6/1,25.228,1.154,Nanjing,China,31.35N,118.74E
1945/7/1,27.867,0.452,Nanjing,China,31.35N,118.74E
1945/8/1,27.973,0.231,Nanjing,China,31.35N,118.74E
1945/9/1,24.017,0.494,Nanjing,China,31.35N,118.74E
1945/10/1,16.698,0.749,Nanjing,China,31.35N,118.74E
1945/11/1,14.222,1.098,Nanjing,China,31.35N,118.74E
1945/12/1,5.398,0.371,Nanjing,China,31.35N,118.74E
1946/1/1,4.699,0.56,Nanjing,China,31.35N,118.74E
1946/2/1,7.06,0.687,Nanjing,China,31.35N,118.74E
1946/3/1,8.291,0.439,Nanjing,China,31.35N,118.74E
1946/4/1,16.889,0.607,Nanjing,China,31.35N,118.74E
1946/5/1,20.029,0.295,Nanjing,China,31.35N,118.74E
1946/6/1,25.962,0.461,Nanjing,China,31.35N,118.74E
1946/7/1,27.397,0.249,Nanjing,China,31.35N,118.74E
1946/8/1,28.36,0.396,Nanjing,China,31.35N,118.74E
1946/9/1,24.522,0.35,Nanjing,China,31.35N,118.74E
1946/10/1,17.349,0.694,Nanjing,China,31.35N,118.74E
1946/11/1,12.593,0.535,Nanjing,China,31.35N,118.74E
1946/12/1,3.749,0.681,Nanjing,China,31.35N,118.74E
1947/1/1,3.614,0.572,Nanjing,China,31.35N,118.74E
1947/2/1,2.859,0.669,Nanjing,China,31.35N,118.74E
1947/3/1,9.79,0.73,Nanjing,China,31.35N,118.74E
1947/4/1,15.906,0.868,Nanjing,China,31.35N,118.74E
1947/5/1,19.869,0.237,Nanjing,China,31.35N,118.74E
1947/6/1,23.719,0.493,Nanjing,China,31.35N,118.74E
1947/7/1,28.568,0.405,Nanjing,China,31.35N,118.74E
1947/8/1,28.484,0.379,Nanjing,China,31.35N,118.74E
1947/9/1,24.193,0.605,Nanjing,China,31.35N,118.74E
1947/10/1,15.666,0.556,Nanjing,China,31.35N,118.74E
1947/11/1,11.802,0.846,Nanjing,China,31.35N,118.74E
1947/12/1,4.089,0.565,Nanjing,China,31.35N,118.74E
1948/1/1,2.636,0.685,Nanjing,China,31.35N,118.74E
1948/2/1,5.573,0.211,Nanjing,China,31.35N,118.74E
1948/3/1,9.013,0.387,Nanjing,China,31.35N,118.74E
1948/4/1,16.563,0.518,Nanjing,China,31.35N,118.74E
1948/5/1,19.624,0.492,Nanjing,China,31.35N,118.74E
1948/6/1,25.116,0.593,Nanjing,China,31.35N,118.74E
1948/7/1,27.8,0.455,Nanjing,China,31.35N,118.74E
1948/8/1,28.512,0.53,Nanjing,China,31.35N,118.74E
1948/9/1,23.77,0.571,Nanjing,China,31.35N,118.74E
1948/10/1,17.151,0.72,Nanjing,China,31.35N,118.74E
1948/11/1,9.859,0.262,Nanjing,China,31.35N,118.74E
1948/12/1,7.406,0.749,Nanjing,China,31.35N,118.74E
1949/1/1,2.761,0.738,Nanjing,China,31.35N,118.74E
1949/2/1,6.307,0.352,Nanjing,China,31.35N,118.74E
1949/3/1,9.34,0.407,Nanjing,China,31.35N,118.74E
1949/4/1,15.42,0.326,Nanjing,China,31.35N,118.74E
1949/5/1,21.532,0.541,Nanjing,China,31.35N,118.74E
1949/6/1,23.746,0.506,Nanjing,China,31.35N,118.74E
1949/7/1,27.686,0.442,Nanjing,China,31.35N,118.74E
1949/8/1,27.457,0.333,Nanjing,China,31.35N,118.74E
1949/9/1,24.765,0.301,Nanjing,China,31.35N,118.74E
1949/10/1,17.393,0.288,Nanjing,China,31.35N,118.74E
1949/11/1,11.275,0.441,Nanjing,China,31.35N,118.74E
1949/12/1,6.266,0.593,Nanjing,China,31.35N,118.74E
1950/1/1,5.42,0.315,Nanjing,China,31.35N,118.74E
1950/2/1,4.085,0.351,Nanjing,China,31.35N,118.74E
1950/3/1,10.13,0.226,Nanjing,China,31.35N,118.74E
1950/4/1,15.316,0.299,Nanjing,China,31.35N,118.74E
1950/5/1,21.026,0.348,Nanjing,China,31.35N,118.74E
1950/6/1,24.873,0.516,Nanjing,China,31.35N,118.74E
1950/7/1,28.478,0.452,Nanjing,China,31.35N,118.74E
1950/8/1,27.696,0.38,Nanjing,China,31.35N,118.74E
1950/9/1,22.662,0.192,Nanjing,China,31.35N,118.74E
1950/10/1,17.634,0.499,Nanjing,China,31.35N,118.74E
1950/11/1,10.34,0.34,Nanjing,China,31.35N,118.74E
1950/12/1,3.923,0.178,Nanjing,China,31.35N,118.74E
1951/1/1,2.554,0.299,Nanjing,China,31.35N,118.74E
1951/2/1,4.436,0.337,Nanjing,China,31.35N,118.74E
1951/3/1,8.087,0.254,Nanjing,China,31.35N,118.74E
1951/4/1,13.47,0.315,Nanjing,China,31.35N,118.74E
1951/5/1,21.624,0.309,Nanjing,China,31.35N,118.74E
1951/6/1,24.35,0.487,Nanjing,China,31.35N,118.74E
1951/7/1,27.249,0.251,Nanjing,China,31.35N,118.74E
1951/8/1,29.008,0.443,Nanjing,China,31.35N,118.74E
1951/9/1,22.558,0.491,Nanjing,China,31.35N,118.74E
1951/10/1,18.701,0.44,Nanjing,China,31.35N,118.74E
1951/11/1,10.942,0.467,Nanjing,China,31.35N,118.74E
1951/12/1,7.291,0.258,Nanjing,China,31.35N,118.74E
1952/1/1,4.152,0.344,Nanjing,China,31.35N,118.74E
1952/2/1,2.706,0.257,Nanjing,China,31.35N,118.74E
1952/3/1,7.352,0.294,Nanjing,China,31.35N,118.74E
1952/4/1,15.991,0.175,Nanjing,China,31.35N,118.74E
1952/5/1,20.465,0.195,Nanjing,China,31.35N,118.74E
1952/6/1,25.701,0.242,Nanjing,China,31.35N,118.74E
1952/7/1,27.646,0.235,Nanjing,China,31.35N,118.74E
1952/8/1,26.845,0.158,Nanjing,China,31.35N,118.74E
1952/9/1,23.428,0.207,Nanjing,China,31.35N,118.74E
1952/10/1,16.419,0.23,Nanjing,China,31.35N,118.74E
1952/11/1,12.929,0.181,Nanjing,China,31.35N,118.74E
1952/12/1,3.273,0.237,Nanjing,China,31.35N,118.74E
1953/1/1,2.775,0.311,Nanjing,China,31.35N,118.74E
1953/2/1,5.168,0.294,Nanjing,China,31.35N,118.74E
1953/3/1,9.816,0.217,Nanjing,China,31.35N,118.74E
1953/4/1,14.871,0.136,Nanjing,China,31.35N,118.74E
1953/5/1,22.322,0.483,Nanjing,China,31.35N,118.74E
1953/6/1,25.936,0.247,Nanjing,China,31.35N,118.74E
1953/7/1,30.345,0.26,Nanjing,China,31.35N,118.74E
1953/8/1,29.839,0.423,Nanjing,China,31.35N,118.74E
1953/9/1,22.784,0.242,Nanjing,China,31.35N,118.74E
1953/10/1,18.733,0.136,Nanjing,China,31.35N,118.74E
1953/11/1,11.32,0.169,Nanjing,China,31.35N,118.74E
1953/12/1,6.155,0.196,Nanjing,China,31.35N,118.74E
1954/1/1,3.593,0.233,Nanjing,China,31.35N,118.74E
1954/2/1,4.795,0.194,Nanjing,China,31.35N,118.74E
1954/3/1,7.966,0.244,Nanjing,China,31.35N,118.74E
1954/4/1,14.809,0.176,Nanjing,China,31.35N,118.74E
1954/5/1,19.893,0.122,Nanjing,China,31.35N,118.74E
1954/6/1,23.172,0.25,Nanjing,China,31.35N,118.74E
1954/7/1,25.939,0.171,Nanjing,China,31.35N,118.74E
1954/8/1,28.376,0.412,Nanjing,China,31.35N,118.74E
1954/9/1,23.966,0.332,Nanjing,China,31.35N,118.74E
1954/10/1,16.79,0.141,Nanjing,China,31.35N,118.74E
1954/11/1,13.276,0.339,Nanjing,China,31.35N,118.74E
1954/12/1,2.233,0.236,Nanjing,China,31.35N,118.74E
1955/1/1,-0.679,0.208,Nanjing,China,31.35N,118.74E
1955/2/1,6.364,0.155,Nanjing,China,31.35N,118.74E
1955/3/1,8.116,0.199,Nanjing,China,31.35N,118.74E
1955/4/1,15.202,0.263,Nanjing,China,31.35N,118.74E
1955/5/1,20.738,0.282,Nanjing,China,31.35N,118.74E
1955/6/1,24.702,0.593,Nanjing,China,31.35N,118.74E
1955/7/1,27.82,0.17,Nanjing,China,31.35N,118.74E
1955/8/1,27.385,0.317,Nanjing,China,31.35N,118.74E
1955/9/1,25.016,0.318,Nanjing,China,31.35N,118.74E
1955/10/1,16.093,0.4,Nanjing,China,31.35N,118.74E
1955/11/1,9.95,0.397,Nanjing,China,31.35N,118.74E
1955/12/1,7.434,0.29,Nanjing,China,31.35N,118.74E
1956/1/1,1.864,0.524,Nanjing,China,31.35N,118.74E
1956/2/1,4.357,0.73,Nanjing,China,31.35N,118.74E
1956/3/1,7.78,0.432,Nanjing,China,31.35N,118.74E
1956/4/1,15.743,0.425,Nanjing,China,31.35N,118.74E
1956/5/1,18.542,0.221,Nanjing,China,31.35N,118.74E
1956/6/1,25.456,0.191,Nanjing,China,31.35N,118.74E
1956/7/1,29.466,0.264,Nanjing,China,31.35N,118.74E
1956/8/1,26.973,0.341,Nanjing,China,31.35N,118.74E
1956/9/1,22.83,0.465,Nanjing,China,31.35N,118.74E
1956/10/1,16.478,0.246,Nanjing,China,31.35N,118.74E
1956/11/1,8.911,0.317,Nanjing,China,31.35N,118.74E
1956/12/1,3.759,0.355,Nanjing,China,31.35N,118.74E
1957/1/1,2.98,0.251,Nanjing,China,31.35N,118.74E
1957/2/1,0.966,0.26,Nanjing,China,31.35N,118.74E
1957/3/1,7.761,0.335,Nanjing,China,31.35N,118.74E
1957/4/1,14.844,0.547,Nanjing,China,31.35N,118.74E
1957/5/1,19.519,0.268,Nanjing,China,31.35N,118.74E
1957/6/1,23.941,0.362,Nanjing,China,31.35N,118.74E
1957/7/1,28.682,0.333,Nanjing,China,31.35N,118.74E
1957/8/1,27.065,0.879,Nanjing,China,31.35N,118.74E
1957/9/1,21.09,0.477,Nanjing,China,31.35N,118.74E
1957/10/1,16.432,0.429,Nanjing,China,31.35N,118.74E
1957/11/1,12.613,0.305,Nanjing,China,31.35N,118.74E
1957/12/1,6.282,0.26,Nanjing,China,31.35N,118.74E
1958/1/1,1.829,0.351,Nanjing,China,31.35N,118.74E
1958/2/1,4.671,0.33,Nanjing,China,31.35N,118.74E
1958/3/1,10.055,0.289,Nanjing,China,31.35N,118.74E
1958/4/1,16.077,0.305,Nanjing,China,31.35N,118.74E
1958/5/1,19.346,0.31,Nanjing,China,31.35N,118.74E
1958/6/1,25.582,0.396,Nanjing,China,31.35N,118.74E
1958/7/1,29.717,0.453,Nanjing,China,31.35N,118.74E
1958/8/1,26.497,0.418,Nanjing,China,31.35N,118.74E
1958/9/1,22.518,0.364,Nanjing,China,31.35N,118.74E
